run_id,city,status,elapsed_s,host,output_type,error,log_s3
ils-20260115_035004-26dcd1d8,Shakiso__Ethiopia,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Shakiso__Ethiopia.log
ils-20260115_035004-26dcd1d8,Shashamane__Ethiopia,FAIL,0.001,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Shashamane__Ethiopia.log
ils-20260115_035004-26dcd1d8,Shema__Nigeria,FAIL,0.001,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Shema__Nigeria.log
ils-20260115_035004-26dcd1d8,Shinyanga__Tanzania,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Shinyanga__Tanzania.log
ils-20260115_035004-26dcd1d8,Shire__Ethiopia,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Shire__Ethiopia.log
ils-20260115_035004-26dcd1d8,Siguiri__Guinea,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Siguiri__Guinea.log
ils-20260115_035004-26dcd1d8,Sikasso__Mali,FAIL,0.003,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sikasso__Mali.log
ils-20260115_035004-26dcd1d8,Sikhalasenkosi__South_Africa,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sikhalasenkosi__South_Africa.log
ils-20260115_035004-26dcd1d8,Silao__Mexico,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Silao__Mexico.log
ils-20260115_035004-26dcd1d8,Sincelejo__Colombia,FAIL,0.001,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sincelejo__Colombia.log
ils-20260115_035004-26dcd1d8,Sinfra__Cote_d_Ivoire,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sinfra__Cote_d_Ivoire.log
ils-20260115_035004-26dcd1d8,Singida__Tanzania,FAIL,0.004,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Singida__Tanzania.log
ils-20260115_035004-26dcd1d8,Sinop__Brazil,FAIL,0.003,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sinop__Brazil.log
ils-20260115_035004-26dcd1d8,Sobradinho__Brazil,FAIL,0.002,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sobradinho__Brazil.log
ils-20260115_035004-26dcd1d8,Sobral__Brazil,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sobral__Brazil.log
ils-20260115_035004-26dcd1d8,Socoura__Mali,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Socoura__Mali.log
ils-20260115_035004-26dcd1d8,Sodo__Ethiopia,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sodo__Ethiopia.log
ils-20260115_035004-26dcd1d8,Sokode__Togo,FAIL,0.002,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sokode__Togo.log
ils-20260115_035004-26dcd1d8,Sokoto__Nigeria,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sokoto__Nigeria.log
ils-20260115_035004-26dcd1d8,Solwezi__Zambia,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Solwezi__Zambia.log
ils-20260115_035004-26dcd1d8,Somanya__Ghana,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Somanya__Ghana.log
ils-20260115_035004-26dcd1d8,Somerset_West__South_Africa,FAIL,0.001,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Somerset_West__South_Africa.log
ils-20260115_035004-26dcd1d8,Songea__Tanzania,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Songea__Tanzania.log
ils-20260115_035004-26dcd1d8,Sonsonate__El_Salvador,FAIL,0.001,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sonsonate__El_Salvador.log
ils-20260115_035004-26dcd1d8,Sorocaba__Brazil,FAIL,0.001,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sorocaba__Brazil.log
ils-20260115_035004-26dcd1d8,Soubre__Cote_d_Ivoire,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Soubre__Cote_d_Ivoire.log
ils-20260115_035004-26dcd1d8,Soyo__Angola,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Soyo__Angola.log
ils-20260115_035004-26dcd1d8,Stesa_AH__South_Africa,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Stesa_AH__South_Africa.log
ils-20260115_035004-26dcd1d8,Sucre__Bolivia,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sucre__Bolivia.log
ils-20260115_035004-26dcd1d8,Sullana__Peru,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sullana__Peru.log
ils-20260115_035004-26dcd1d8,Sululta__Ethiopia,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sululta__Ethiopia.log
ils-20260115_035004-26dcd1d8,Sumbawanga__Tanzania,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sumbawanga__Tanzania.log
ils-20260115_035004-26dcd1d8,Sumbe__Angola,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sumbe__Angola.log
ils-20260115_035004-26dcd1d8,Sunyani__Ghana,FAIL,0.004,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Sunyani__Ghana.log
ils-20260115_035004-26dcd1d8,Tabora__Tanzania,FAIL,0.004,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tabora__Tanzania.log
ils-20260115_035004-26dcd1d8,Tacna__Peru,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tacna__Peru.log
ils-20260115_035004-26dcd1d8,Tahoua__Niger,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tahoua__Niger.log
ils-20260115_035004-26dcd1d8,Takoradi_Sekondi_Takoradi__Ghana,FAIL,0.008,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Takoradi_Sekondi_Takoradi__Ghana.log
ils-20260115_035004-26dcd1d8,Talca__Chile,FAIL,0.001,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Talca__Chile.log
ils-20260115_035004-26dcd1d8,Tamale__Ghana,FAIL,0.003,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tamale__Ghana.log
ils-20260115_035004-26dcd1d8,Tambacounda__Senegal,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tambacounda__Senegal.log
ils-20260115_035004-26dcd1d8,Tampico__Mexico,FAIL,0.007,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tampico__Mexico.log
ils-20260115_035004-26dcd1d8,Tandil__Argentina,FAIL,0.001,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tandil__Argentina.log
ils-20260115_035004-26dcd1d8,Tanga__Tanzania,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tanga__Tanzania.log
ils-20260115_035004-26dcd1d8,Tapachula__Mexico,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tapachula__Mexico.log
ils-20260115_035004-26dcd1d8,Taquaralto__Brazil,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Taquaralto__Brazil.log
ils-20260115_035004-26dcd1d8,Tarapoto__Peru,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tarapoto__Peru.log
ils-20260115_035004-26dcd1d8,Tarija__Bolivia,FAIL,0.004,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tarija__Bolivia.log
ils-20260115_035004-26dcd1d8,Tarzoho__Nigeria,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tarzoho__Nigeria.log
ils-20260115_035004-26dcd1d8,Taubate__Brazil,FAIL,0.001,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Taubate__Brazil.log
ils-20260115_035004-26dcd1d8,Tchin_Tabaradene__Niger,FAIL,0.003,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tchin_Tabaradene__Niger.log
ils-20260115_035004-26dcd1d8,Techiman__Ghana,FAIL,0.002,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Techiman__Ghana.log
ils-20260115_035004-26dcd1d8,Tecoman__Mexico,FAIL,0.005,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tecoman__Mexico.log
ils-20260115_035004-26dcd1d8,Tegucigalpa__Honduras,FAIL,0.001,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tegucigalpa__Honduras.log
ils-20260115_035004-26dcd1d8,Tehuacan__Mexico,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tehuacan__Mexico.log
ils-20260115_035004-26dcd1d8,Teixeira_de_Freitas__Brazil,FAIL,0.006,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Teixeira_de_Freitas__Brazil.log
ils-20260115_035004-26dcd1d8,Temuco__Chile,FAIL,0.002,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Temuco__Chile.log
ils-20260115_035004-26dcd1d8,Tenkodogo__Burkina_Faso,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tenkodogo__Burkina_Faso.log
ils-20260115_035004-26dcd1d8,Teofilo_Otoni__Brazil,FAIL,0.001,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Teofilo_Otoni__Brazil.log
ils-20260115_035004-26dcd1d8,Tepatitlan__Mexico,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tepatitlan__Mexico.log
ils-20260115_035004-26dcd1d8,Tepi__Ethiopia,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tepi__Ethiopia.log
ils-20260115_035004-26dcd1d8,Tepic__Mexico,FAIL,0.001,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tepic__Mexico.log
ils-20260115_035004-26dcd1d8,Teresina__Brazil,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Teresina__Brazil.log
ils-20260115_035004-26dcd1d8,Teresopolis__Brazil,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Teresopolis__Brazil.log
ils-20260115_035004-26dcd1d8,Tessaoua__Niger,FAIL,0.001,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tessaoua__Niger.log
ils-20260115_035004-26dcd1d8,Tete__Mozambique,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tete__Mozambique.log
ils-20260115_035004-26dcd1d8,Texmelucan__Mexico,FAIL,0.002,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Texmelucan__Mexico.log
ils-20260115_035004-26dcd1d8,Teziutlan__Mexico,FAIL,0.004,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Teziutlan__Mexico.log
ils-20260115_035004-26dcd1d8,Thies__Senegal,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Thies__Senegal.log
ils-20260115_035004-26dcd1d8,Thika__Kenya,FAIL,0.003,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Thika__Kenya.log
ils-20260115_035004-26dcd1d8,Tijuana__Mexico,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tijuana__Mexico.log
ils-20260115_035004-26dcd1d8,Timbuktu__Mali,FAIL,0.004,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Timbuktu__Mali.log
ils-20260115_035004-26dcd1d8,Tiquisio__Colombia,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tiquisio__Colombia.log
ils-20260115_035004-26dcd1d8,Tivaouane__Senegal,FAIL,0.004,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tivaouane__Senegal.log
ils-20260115_035004-26dcd1d8,Togechane__Ethiopia,FAIL,0.001,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Togechane__Ethiopia.log
ils-20260115_035004-26dcd1d8,Toledo__Brazil,FAIL,0.004,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Toledo__Brazil.log
ils-20260115_035004-26dcd1d8,Toluca__Mexico,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Toluca__Mexico.log
ils-20260115_035004-26dcd1d8,Torit__South_Sudan,FAIL,0.007,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Torit__South_Sudan.log
ils-20260115_035004-26dcd1d8,Torreon__Mexico,FAIL,0.001,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Torreon__Mexico.log
ils-20260115_035004-26dcd1d8,Touba__Senegal,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Touba__Senegal.log
ils-20260115_035004-26dcd1d8,Trelew__Argentina,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Trelew__Argentina.log
ils-20260115_035004-26dcd1d8,Tres_Lagoas__Brazil,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tres_Lagoas__Brazil.log
ils-20260115_035004-26dcd1d8,Trinidad__Bolivia,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Trinidad__Bolivia.log
ils-20260115_035004-26dcd1d8,Trujillo__Peru,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Trujillo__Peru.log
ils-20260115_035004-26dcd1d8,Tshela__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tshela__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Tshikapa__Democratic_Republic_of_the_Congo,FAIL,0.004,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tshikapa__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Tshimbulu__Democratic_Republic_of_the_Congo,FAIL,0.001,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tshimbulu__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Tubarao__Brazil,FAIL,0.004,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tubarao__Brazil.log
ils-20260115_035004-26dcd1d8,Tucupita__Venezuela,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tucupita__Venezuela.log
ils-20260115_035004-26dcd1d8,Tuga_Nama__Nigeria,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tuga_Nama__Nigeria.log
ils-20260115_035004-26dcd1d8,Tula_de_Allende__Mexico,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tula_de_Allende__Mexico.log
ils-20260115_035004-26dcd1d8,Tulancingo__Mexico,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tulancingo__Mexico.log
ils-20260115_035004-26dcd1d8,Tulua__Colombia,FAIL,0.001,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tulua__Colombia.log
ils-20260115_035004-26dcd1d8,Tumbes__Peru,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tumbes__Peru.log
ils-20260115_035004-26dcd1d8,Tunduma__Zambia,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tunduma__Zambia.log
ils-20260115_035004-26dcd1d8,Tunja__Colombia,FAIL,0.003,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tunja__Colombia.log
ils-20260115_035004-26dcd1d8,Tuxpam__Mexico,FAIL,0.001,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Tuxpam__Mexico.log
